Time,Temperature,Voltage,Amps,Resistance
Thu Aug 10 11:24:38 2023,294.066,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435355, -0.0001275881, -0.00011163940000000002, -9.569510000000002e-05, -7.97346e-05, -6.379269e-05, -4.7844929999999995e-05, -3.189655e-05, -1.5947500000000003e-05, 4.3216000000000005e-09]",55733.96209204183
Thu Aug 10 11:24:47 2023,294.065,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435329, -0.0001275855, -0.00011163849999999998, -9.56911e-05, -7.973324e-05, -6.379112e-05, -4.784364e-05, -3.1895080000000004e-05, -1.594605e-05, 5.7197e-09]",55734.46894015917
Thu Aug 10 11:24:56 2023,294.065,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435304, -0.0001275855, -0.0001116371, -9.56891e-05, -7.973349000000001e-05, -6.379153999999998e-05, -4.784401e-05, -3.189547e-05, -1.594657e-05, 4.765600000000001e-09]",55735.54820815813
Thu Aug 10 11:25:05 2023,294.066,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435293, -0.0001275823, -0.0001116335, -9.568650000000001e-05, -7.973192e-05, -6.378977000000001e-05, -4.78423e-05, -3.189374e-05, -1.594476e-05, 6.4472e-09]",55735.89378358324
Thu Aug 10 11:25:14 2023,294.065,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435318, -0.0001275859, -0.000111637, -9.56919e-05, -7.973440000000001e-05, -6.37924e-05, -4.784469999999999e-05, -3.1896209999999995e-05, -1.594695e-05, 4.3469e-09]",55735.31201133171
Thu Aug 10 11:25:23 2023,294.065,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353049999999998, -0.0001275824, -0.00011163650000000001, -9.56893e-05, -7.973321e-05, -6.379103e-05, -4.7843400000000003e-05, -3.189456e-05, -1.594577e-05, 5.4555000000000004e-09]",55735.64953724715
Thu Aug 10 11:25:32 2023,294.065,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435287, -0.0001275818, -0.0001116349, -9.568820000000001e-05, -7.973165999999999e-05, -6.378962e-05, -4.784218999999999e-05, -3.18939e-05, -1.5945079999999996e-05, 6.2622e-09]",55735.921035769665
Thu Aug 10 11:25:41 2023,294.065,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014352839999999997, -0.00012758129999999998, -0.00011163289999999999, -9.56887e-05, -7.973258e-05, -6.379002e-05, -4.7842609999999996e-05, -3.1894269999999995e-05, -1.5945289999999997e-05, 5.6773e-09]",55736.42984580908
Thu Aug 10 11:25:50 2023,294.065,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435292, -0.0001275828, -0.000111634, -9.56869e-05, -7.973333000000001e-05, -6.379131e-05, -4.7843890000000004e-05, -3.1894949999999995e-05, -1.5945940000000002e-05, 5.264199999999999e-09]",55736.392708245774
Thu Aug 10 11:25:59 2023,294.065,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435298, -0.0001275829, -0.00011163320000000002, -9.56871e-05, -7.973287e-05, -6.379114000000001e-05, -4.784309e-05, -3.189471e-05, -1.5945639999999998e-05, 5.3282e-09]",55736.20882381981
Thu Aug 10 11:26:08 2023,294.066,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014352819999999999, -0.0001275827, -0.00011163469999999999, -9.568840000000001e-05, -7.973314999999999e-05, -6.379138e-05, -4.784359e-05, -3.189496e-05, -1.594573e-05, 5.334000000000001e-09]",55736.37168756615
Thu Aug 10 11:26:17 2023,294.065,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435309, -0.0001275836, -0.00011163690000000001, -9.569030000000001e-05, -7.973403e-05, -6.379235e-05, -4.784433000000001e-05, -3.18957e-05, -1.5947010000000002e-05, 4.368999999999999e-09]",55735.870757156335
Thu Aug 10 11:26:26 2023,294.065,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435325, -0.0001275837, -0.0001116371, -9.568830000000002e-05, -7.973381e-05, -6.379183e-05, -4.784439e-05, -3.189549e-05, -1.594671e-05, 4.8126000000000005e-09]",55735.50304168556
Thu Aug 10 11:26:35 2023,294.065,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435311, -0.00012758610000000001, -0.000111637, -9.56898e-05, -7.973415e-05, -6.379206999999999e-05, -4.784454000000001e-05, -3.189604e-05, -1.594685e-05, 4.3315e-09]",55735.50740614974
Thu Aug 10 11:26:44 2023,294.064,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353199999999998, -0.0001275847, -0.00011163689999999998, -9.569059999999999e-05, -7.973501e-05, -6.379308000000001e-05, -4.784530000000001e-05, -3.18967e-05, -1.5947700000000003e-05, 3.7335e-09]",55735.864634085476
Thu Aug 10 11:26:53 2023,294.064,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435313, -0.00012758380000000002, -0.0001116358, -9.5691e-05, -7.973353e-05, -6.379150000000001e-05, -4.784387e-05, -3.189508999999999e-05, -1.5946190000000003e-05, 5.360199999999999e-09]",55735.42508469693
Thu Aug 10 11:27:02 2023,294.064,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353419999999997, -0.0001275888, -0.0001116393, -9.569239999999999e-05, -7.973444000000001e-05, -6.379255e-05, -4.784473e-05, -3.189612e-05, -1.5946870000000003e-05, 4.6462999999999996e-09]",55734.074974323055
Thu Aug 10 11:27:11 2023,294.064,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435347, -0.00012758700000000002, -0.0001116398, -9.569179999999999e-05, -7.973503999999998e-05, -6.379326e-05, -4.7845499999999994e-05, -3.189703e-05, -1.594795e-05, 3.5031000000000004e-09]",55734.75749830829
Thu Aug 10 11:27:20 2023,294.064,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435321, -0.00012758679999999998, -0.00011163830000000001, -9.56912e-05, -7.97337e-05, -6.379158e-05, -4.784374e-05, -3.1895229999999994e-05, -1.594625e-05, 5.3449e-09]",55734.56681059307
Thu Aug 10 11:27:29 2023,294.064,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.000143533, -0.0001275879, -0.00011163850000000001, -9.56948e-05, -7.973453e-05, -6.379251000000001e-05, -4.7844960000000004e-05, -3.189656e-05, -1.594732e-05, 4.0205e-09]",55734.61378948508
Thu Aug 10 11:27:38 2023,294.064,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435326, -0.0001275871, -0.0001116391, -9.569189999999998e-05, -7.973441e-05, -6.379241999999999e-05, -4.784462e-05, -3.189625e-05, -1.5946999999999995e-05, 4.4472e-09]",55734.74688715074
Thu Aug 10 11:27:47 2023,294.064,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435307, -0.0001275853, -0.00011163569999999999, -9.56909e-05, -7.973206e-05, -6.379043999999999e-05, -4.7842969999999994e-05, -3.1894400000000004e-05, -1.594538e-05, 5.9318000000000005e-09]",55734.98344093868
Thu Aug 10 11:27:56 2023,294.064,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014352769999999998, -0.00012758389999999997, -0.0001116341, -9.56896e-05, -7.973233000000001e-05, -6.379077e-05, -4.784324e-05, -3.189475999999999e-05, -1.594575e-05, 5.1504e-09]",55736.2752899323
Thu Aug 10 11:28:05 2023,294.065,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435303, -0.0001275834, -0.0001116354, -9.56888e-05, -7.973265e-05, -6.379074e-05, -4.7843089999999995e-05, -3.189437e-05, -1.594568e-05, 5.787599999999999e-09]",55735.57685441819
Thu Aug 10 11:28:14 2023,294.063,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014352969999999998, -0.0001275831, -0.0001116335, -9.569010000000001e-05, -7.973255e-05, -6.37905e-05, -4.7843e-05, -3.1894400000000004e-05, -1.594563e-05, 5.9074e-09]",55735.818580940635
Thu Aug 10 11:28:23 2023,294.064,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353210000000001, -0.0001275864, -0.00011163639999999999, -9.56907e-05, -7.973417999999999e-05, -6.379186999999999e-05, -4.784426e-05, -3.1895860000000005e-05, -1.5946979999999997e-05, 4.431500000000001e-09]",55735.237348509065
Thu Aug 10 11:28:32 2023,294.064,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435312, -0.00012758450000000004, -0.00011163670000000001, -9.56903e-05, -7.973309000000001e-05, -6.379127e-05, -4.784375999999999e-05, -3.189548e-05, -1.594655e-05, 5.016e-09]",55735.447292594006
Thu Aug 10 11:28:41 2023,294.064,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435318, -0.0001275852, -0.0001116354, -9.56888e-05, -7.973443000000001e-05, -6.379251000000001e-05, -4.784488e-05, -3.1896150000000005e-05, -1.5947e-05, 4.0156e-09]",55735.8595420698
Thu Aug 10 11:28:50 2023,294.063,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435293, -0.0001275836, -0.0001116356, -9.56896e-05, -7.973469999999999e-05, -6.379283999999999e-05, -4.784519e-05, -3.1896709999999996e-05, -1.594781e-05, 3.5458e-09]",55736.79141104813
Thu Aug 10 11:28:59 2023,294.063,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014352969999999998, -0.00012758260000000001, -0.00011163529999999998, -9.56877e-05, -7.97323e-05, -6.379021e-05, -4.784277000000001e-05, -3.189442e-05, -1.5945289999999997e-05, 6.1348e-09]",55735.74747376257
Thu Aug 10 11:29:08 2023,294.064,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353100000000002, -0.000127584, -0.00011163510000000002, -9.56884e-05, -7.97336e-05, -6.379163e-05, -4.7844010000000005e-05, -3.1895509999999994e-05, -1.59465e-05, 4.9087999999999994e-09]",55735.878647937214
Thu Aug 10 11:29:17 2023,294.063,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435317, -0.0001275849, -0.00011163480000000001, -9.56906e-05, -7.973344e-05, -6.379164999999999e-05, -4.7844059999999995e-05, -3.18957e-05, -1.5946639999999997e-05, 4.919e-09]",55735.54966850593
Thu Aug 10 11:29:26 2023,294.064,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435307, -0.00012758489999999999, -0.000111636, -9.568990000000002e-05, -7.973378999999999e-05, -6.379171e-05, -4.784428e-05, -3.189548e-05, -1.5946849999999998e-05, 4.7922e-09]",55735.69753726492
Thu Aug 10 11:29:35 2023,294.063,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014352900000000001, -0.00012758420000000002, -0.00011163499999999998, -9.56889e-05, -7.97328e-05, -6.379104e-05, -4.784352999999999e-05, -3.189513e-05, -1.594617e-05, 5.3779999999999994e-09]",55736.0044784175
Thu Aug 10 11:29:44 2023,294.063,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353049999999998, -0.00012758380000000002, -0.0001116358, -9.56888e-05, -7.973279000000002e-05, -6.379103999999999e-05, -4.784345e-05, -3.189499e-05, -1.5946029999999998e-05, 5.302499999999999e-09]",55735.67329425658
Thu Aug 10 11:29:53 2023,294.064,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353129999999999, -0.000127585, -0.00011163660000000001, -9.56896e-05, -7.973384e-05, -6.379205999999999e-05, -4.7844359999999996e-05, -3.189571e-05, -1.5946520000000002e-05, 4.539e-09]",55735.55891859562
Thu Aug 10 11:30:02 2023,294.063,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435323, -0.0001275863, -0.00011163850000000001, -9.56909e-05, -7.973435e-05, -6.379241999999999e-05, -4.784465e-05, -3.189613e-05, -1.5947219999999997e-05, 4.2483999999999995e-09]",55735.11074060424
Thu Aug 10 11:30:11 2023,294.063,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435329, -0.0001275874, -0.00011163910000000003, -9.569230000000001e-05, -7.973424999999998e-05, -6.379187e-05, -4.7844429999999994e-05, -3.1895950000000004e-05, -1.5946960000000002e-05, 4.849800000000001e-09]",55734.48508530747
Thu Aug 10 11:30:20 2023,294.063,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353179999999997, -0.0001275844, -0.00011163620000000001, -9.56902e-05, -7.973322e-05, -6.379133e-05, -4.784377e-05, -3.189532e-05, -1.5946090000000002e-05, 5.3451000000000005e-09]",55735.25846582776
Thu Aug 10 11:30:29 2023,294.063,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014352939999999996, -0.0001275839, -0.00011163580000000003, -9.56892e-05, -7.973176e-05, -6.379016e-05, -4.7842399999999994e-05, -3.1893789999999995e-05, -1.594482e-05, 6.431499999999999e-09]",55735.25752559422
Thu Aug 10 11:30:38 2023,294.063,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353150000000003, -0.00012758459999999996, -0.0001116379, -9.568920000000001e-05, -7.973321999999999e-05, -6.379123e-05, -4.7843839999999994e-05, -3.189544e-05, -1.594634e-05, 5.2765e-09]",55735.23456071339
Thu Aug 10 11:30:47 2023,294.064,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435312, -0.00012758489999999999, -0.00011163589999999999, -9.569019999999999e-05, -7.973255e-05, -6.379058000000001e-05, -4.784303e-05, -3.189461e-05, -1.594531e-05, 5.8987999999999995e-09]",55734.98524901634
Thu Aug 10 11:30:56 2023,294.062,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435309, -0.0001275845, -0.00011163659999999999, -9.56912e-05, -7.973337e-05, -6.379135e-05, -4.784381e-05, -3.189522e-05, -1.5946159999999997e-05, 5.2571e-09]",55735.325530716764
Thu Aug 10 11:31:05 2023,294.062,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353220000000002, -0.0001275848, -0.00011163810000000001, -9.56895e-05, -7.973384000000001e-05, -6.379161e-05, -4.784412e-05, -3.1895290000000005e-05, -1.5946420000000002e-05, 5.339000000000001e-09]",55735.02796200038
Thu Aug 10 11:31:14 2023,294.062,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353389999999998, -0.000127586, -0.00011163800000000002, -9.56922e-05, -7.973429e-05, -6.379259999999999e-05, -4.7844739999999996e-05, -3.1896029999999996e-05, -1.594718e-05, 4.3129999999999995e-09]",55734.80249695081
Thu Aug 10 11:31:23 2023,294.063,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014352999999999998, -0.0001275847, -0.00011163460000000001, -9.56878e-05, -7.973321e-05, -6.379118000000001e-05, -4.784344e-05, -3.1894859999999996e-05, -1.59459e-05, 5.6049999999999996e-09]",55735.7286108352
